200816	008443750	08/008	000	0	0	0	0	0	0	0	16889	0	0	0	0	0	0	0	0	0
200816	008818320	08/008	000	0	0	0	0	0	0	0	6178	0	0	0	0	0	0	0	0	0
200816	008970610	08/008	000	0	1	0	0	14	0	14	3263	0	0	0	0	0	0	0	0	0
200816	008974535	08/008	000	0	0	0	0	0	0	0	2245	0	0	0	0	0	0	0	0	0
200816	009052887	08/008	000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
200816	009119531	08/008	000	0	0	0	0	0	0	0	3454	0	0	0	0	0	0	0	0	0
200816	009262776	08/008	000	0	0	0	0	0	0	0	5552	0	0	0	0	0	0	0	0	0
200816	009455655	08/008	000	0	0	0	0	0	0	0	4994	0	0	0	0	0	0	0	0	0
200816	009531939	08/008	000	0	0	0	0	0	0	0	9141	0	0	0	0	0	0	0	0	0
200816	009533001	08/008	000	0	0	0	0	0	0	0	9967	0	0	0	0	0	0	0	0	0
200816	009903631	08/008	000	0	0	0	0	0	0	0	2354	0	0	0	0	0	0	0	0	0
200816	010335272	08/008	000	0	0	0	0	0	0	0	16591	0	0	0	0	0	0	0	0	0
200816	010889634	08/008	000	0	0	0	0	0	0	0	3839	0	0	0	0	0	0	0	0	0
200816	011060706	08/008	000	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0
200816	011104940	08/008	000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
200816	011314058	08/008	000	0	0	0	0	0	0	0	3515	0	0	0	0	0	0	0	0	0
200816	011374379	08/008	000	0	0	0	0	0	0	0	9590	0	0	0	0	0	0	0	0	0
200816	011583237	08/008	000	0	0	0	0	0	0	0	9070	0	0	0	0	0	0	0	0	0
200816	012138415	08/008	000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
200816	020291826	08/008	000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
200816	020556579	08/008	000	0	0	0	0	0	0	0	5902	0	0	0	0	0	0	0	0	0
200816	021547042	08/008	000	0	0	0	0	0	0	0	6781	0	0	0	0	0	0	0	0	0
200816	021815675	08/008	000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
200816	025520467	08/008	000	0	0	0	0	0	0	0	6379	0	0	0	0	0	0	0	0	0
200816	026940974	08/008	000	0	0	0	0	0	0	0	756	0	0	0	0	0	0	0	0	0
